id_seller,ticket_medio_vendas,variação total,amount_orders,dias_olist
334b2ea3-95ca-45b5-8330-8243881f9dad,82.62,2.11900298253089,22,530
334fa755-ca5f-4207-8f64-0cb3843ce434,312.92,0,19,530
335f1508-1900-4739-a0e7-bcec620729dd,42.61,0,11,74
3361c36b-bd04-428b-8e4c-8f828980a3c0,179.46,1.6133514986376025,231,530
33702210-d360-438e-b213-98b2cd7e145a,79.94,1.5008862921679396,2791,530
337a38f0-4b2a-4a45-a665-396f52d1e605,138.45000000000002,1.248179203133607,114,431
33800541-b929-499c-97df-4c835b59d41c,46.12,0.32199563195905295,1144,559
338c5f05-5d6b-4d05-8bae-16c24d0702d8,28.89,0,14,387
339ee510-1e34-4ab2-aa14-bc658ebd8117,187.52,0.7031172194004581,1015,546
33a41359-dfb0-4c53-bf84-b49d691c0373,147.52,3.4462134621002525,1454,530
33bc2e80-2324-420a-b785-5d256a513d34,419.83,0,4,530
33d1a177-3c95-4c44-8eeb-0ae74869772d,140.51,2.295410526606782,566,216
33e44220-7c16-444f-94c1-874e06cf8fc7,177.13,2.9504431030721117,411,519
33f2d0c9-3d45-4555-bc4d-e0278656de7d,275.72,6.825055728934463,87,376
33f3a934-816f-4276-bd3a-78dd6df68ce8,117.79,0,118,530
33f63719-8fb1-484a-a553-7149e1e29817,230.14000000000001,0,51,530
34092a30-0b98-4245-a822-f15a401823c8,126.75,1.6191895529954723,784,530
34113115-7d5e-4a15-8054-beded84b62bd,58.620000000000005,0,9,365
34230784-28d5-44af-96e1-c8747431b20d,138.01,0,47,62
3438a573-daaf-46a8-bffb-ae775319e0bb,55.94,1.6036253776435048,189,530
343c831b-2d8c-4fec-a02b-8b76faf12187,1301.91,0,5,530
345e3197-4712-4e36-bf49-4e795f3a7d3e,87.54,2.1244644387317906,234,530
345e3405-a22c-449e-999e-4fadf6248f69,48.96,0,31,530
345fe48a-6347-41a0-b647-d56b3d4dd4f4,532.0600000000001,0,164,580
3461e27e-be4c-452b-810b-bbcd8b4faca0,135.89000000000001,3.54654961346743,551,530
346826bc-5d3b-44c2-aec0-afdfffd5ff97,124.64,1.2692578944773494,1033,499
347f5aed-360b-4679-9fbc-456acc33532b,252.69,2.2400601542846004,28,435
34867aae-ec92-4309-8a43-274deacb1c56,224.10000000000002,0,2,183
349dfb46-f2a0-49fb-917f-26b704dbef5e,187.58,0.565418910294145,66,365
34a270d2-6aea-42f0-a800-d86126cd116d,89.04,6.850292654777278,1593,530
34a95a24-c55e-4e88-a151-1af2767a2c5b,63.35,0,21,596
34b9aa00-944a-40b7-8b4e-adc5ae39cb8b,57.86,13.318248337028823,861,530
34c37c53-ee2d-4bbc-a93f-66ed7407aa1a,57.88,0,3,494
34c553fa-faae-43cc-beca-dc639bc29b43,88.11,0.8439237968241887,1931,166
34cb6831-c9d2-4fc2-b664-dd693183a7d9,84.72,4.864918384849774,1286,530
34ce2e9f-d227-4130-8be0-a622185f3a69,136.54,0,166,530
34cf7030-b5a9-434e-aefe-ea0878ed0fd6,58.870000000000005,0,32,181
34d89da6-cb36-4fc0-b66c-4f7b70cb68ab,3012.05,0,72,530
34e28cd1-d101-41ca-b432-10879d179ec6,211.62,0.39427392939463785,19,195
34e66d68-84b6-4d57-8a55-a5a937bf40a8,89.47,0,19,530
34f43860-5f0f-491b-bd0e-849eb7155480,69.57000000000001,4.895426783852227,273,530
34fa5abe-1c30-4121-9812-0cb35b686cf9,166.23,0,15,107
34faff46-7912-4904-91e8-76e01836d572,52.660000000000004,0,55,530
34fe7e7c-b574-4b2c-8442-9ada946243cc,49.15,2.2798303196909737,208,390
34ffbea4-ac6b-4fc2-ae83-5a13598d4714,87.29,1.6054478322104222,4988,530
350e3371-d75e-4eff-9874-9b773b1e04f6,65.5,0,9,22
35135767-100f-4864-b84d-df1c54d9fec8,147.33,0.3674324796340323,15,427
3513e4cf-e68a-4156-82e6-63792eaf88b4,98.64,1.1854455662364927,1004,530
3514ef6a-5de1-411d-9353-556a850aacd3,118.19,1.1913735387054052,157,530
3516de54-f73d-437f-9cf1-7e4e826343a8,58.47,1.0848214995626937,55,134
351b9eb3-300e-4fd9-a228-6322bc540c4a,32.83,0,286,335
35200f59-6ebb-4b89-8ae3-734a1214a884,35.82,0.5184190773139327,156,329
3536d971-bf50-4448-a757-5dbcdaea2efe,592.38,0.19046125809813766,71,176
3541475d-76bd-4ac7-a544-9ecaa72d9bf6,55.29,0,24,273
35434bc2-6d26-4833-9a4f-7c37e7db0e85,205.42000000000002,0.19298264867816153,2038,587
354e1da5-aa41-4a0b-aaff-7fdb3a4c233e,628.53,0,21,530
35522627-d0e4-4e47-898b-e42598bac5f2,150.13,1.102136189156654,597,530
35541cbc-5e51-4dd2-baf5-38fb69cb8ed2,57.5,0,3,190
356c4215-482d-4e9d-9963-5e20bb1bf0ff,130.03,0,144,530
356faf55-60e7-4583-920f-02600a434657,103.57000000000001,0,4,182
357b61ec-97af-4fc7-81bd-3d22b3cd0bc0,158.67000000000002,0,241,593
35877d75-7455-4d48-a431-54fb61ca7ba6,294.99,0.12638032703990956,31,530
359d35db-c301-4396-bd97-222a60f09c9a,339.93,0,467,461
35aeff30-2471-4b61-8272-c4615c74e887,313.70000000000005,0,4,26
35bb5d67-2cf5-4046-9321-51e4ff9e8ba3,76.34,3.3496226218218506,84,328
35bf1746-5f17-4dfa-8a9b-3733388068d2,54.29,3.441230944579,165,400
35c296dd-a1b8-4238-bb60-7a926a75d937,37.51,0.24734270122264276,56,490
35d7b782-1a5a-4d07-b2b6-a28d6137fc7f,66.61,0.4363251839945858,564,530
35e5a723-eb00-4f5c-80b7-32376e6cdaad,73.76,3.4521014009339557,283,440
35e666e2-1cf8-4061-8d6f-6e6c6c47644d,41.78,0.20397565922920893,40,267
35eae75a-bbfc-4bb1-842e-231a30fe369f,58.33,1.787215901521409,42,267
35edbbce-c856-4df9-aeff-5e096b2d7545,26.39,3.0527112058590933,1757,530
35f8d14e-655f-485e-ad79-2fad49004c81,83.09,0.641690408357075,23,475
36070185-1f06-486b-a036-18138deb755c,231.08,20.612701797136765,967,573
3608be70-e83c-4131-aeb1-a0d218e26206,97.35000000000001,0,40,88
3612aaec-e6bc-4c3a-a21e-1868f4474116,39.15,29.19247289834322,38,490
36212668-ea41-4438-af11-8328efad577b,75.76,0,129,46
3624d1d0-ae9a-4b80-8640-6536c0936196,55.5,0.31524616199047106,53,464
3631fd80-e040-403d-b89c-bd45316779a7,145.56,2.0857706115983423,128,208
36334e02-b23f-4df6-8a33-0b326f9533bc,990,0,2,140
36348108-8445-4919-ae3d-ea97a7ce49e3,102.68,0,9,552
3652e5d7-976d-4acb-a0ec-24a59fe9c798,74.26,4.534848530702418,496,530
3658b480-18fc-4ef6-81f7-f116dd413f3a,54.11,1.6882484270347067,75,337
365c50f2-2e3e-4fe9-98fc-82a366b51c1e,36.53,0,6,294
365dce59-1832-4db4-b501-91a3f6e21e0f,66.22,21.754291630485607,2891,530
366e5b10-d52c-4dbf-8680-7497e403d903,178.27,0.8080424319392122,485,530
367abdac-75cc-4239-8ece-5168f4068faf,59.92,23.362711512509087,156,340
3682ae4e-2acb-4f41-8568-4459a3a5912b,155.43,1.0016856515298567,74,0
369725eb-3c5f-499b-b64e-1fd8303f2e82,66.75,0,18,68
369c617e-41ec-4bd0-a1b0-b50d70321cdf,74.2,0.7473666904148628,191,545
36b53946-4bea-4939-b914-3ee9e574f592,321.74,0,7,154
36c83aa4-9eee-4765-983d-b341870e38d6,68.78,0,128,82
36c94fe6-0e6a-4a03-ab1c-18ceb7ff168d,100.61,0.15016974282798942,129,265
36d1e07c-c3b3-4b2c-9bca-9dd5047d7ab1,43.68,2.4718404238740845,129,263
36d36f68-7649-4ed0-8b9d-9c2fcdf38e35,104.83,2.4976251688526734,103,530
36d5219d-0a69-4528-8e73-081e27375904,64.46000000000001,0.23401591927825863,103,230
36dc1286-e885-4a2d-a036-bd20a16e1361,101.29,0.4979679617945191,547,452
36e0d9fd-5719-457f-a1b9-c44d9dbe012d,233.26,0,7,84
36e8c43d-9738-43fe-9c47-fc84041dfc10,95.12,1.770989224782999,498,530
36fe7637-260d-4b18-95d4-cbaa1f25551b,121.21000000000001,8.243040298133883,1139,530
370187d9-d117-4326-915f-4ebecba2385e,113.17,5.052225443383356,482,530
370327dc-c775-4301-808a-85c5478c8020,136.22,0.78291061025128,18,365
370563ed-fe0a-4781-842b-c09a8317f17c,120.95,14.69857665717771,5658,530
3715307a-eab0-46bd-8b83-25f5861fd63d,75.57000000000001,0,13,214
37171013-52af-454e-99f4-d452faabb738,223.88,0.5963821059968062,133,390
37224215-544d-4a69-b74f-965153f540e2,156.22,3.023497688751927,53,313
372dcb50-b5e2-41a0-b254-a6a3797f6460,233.63,2.992256124975675,194,310
3730f101-5c76-4cba-ac5d-657e19863496,60.730000000000004,1.0632942935459755,35,413
3742e16d-596e-4e8b-bdb7-c01958b126d5,39.660000000000004,0,3,530
3750b4ca-1ecc-411c-88d8-615375da8d80,166.16,0,20,48
37582576-75f2-4a95-864f-e3eac0da10f7,128.09,0.6390793067665927,495,126
376466ae-463b-4f91-962e-bf10d7a6f916,246.85,0.3054247765347353,265,545
377016d5-b835-46a0-a60e-8490d28c237e,37.93,0,2,214
37766c21-78eb-40a9-b0b1-be1e7a9d3837,148.13,0.41269016366153605,50,530
3781840d-01f5-4ebc-b4d2-978ac5b82fd5,231.98000000000002,1.6662931034482757,446,530
3786b1f2-1a77-4557-b346-fea278a7d69e,60.31,0,3,26
378d9053-474e-434f-aeee-cf62449496a6,108.31,0,14,342
3791aa0e-aa09-493b-b0ac-d5fdd28960d2,84.35000000000001,0.8566623525712738,133,328
3792d3db-8783-4923-88fb-a2f8fab6fc37,136.22,2.413538434878815,8055,481
379979dd-6822-4a9c-8686-c47c995e7224,115.53,0,20,390
37ade485-a1cb-44ff-aab8-7ac8c77b5dfe,362.77,0,7,232
37b47b41-3369-4f2c-934e-6e47c5ee582c,50.800000000000004,8.667956365199634,302,530
37cc0088-cccc-4152-8368-e856ea7b7297,128.98,0.8349350524852611,115,530
37cdcdb7-ec74-4bcf-aa3e-75196d6d19c3,39.75,0,64,250
37d5e713-4510-4a4b-9ad2-712c1bc97589,41.52,0,17,0
37e8e61c-0f02-4e31-8df0-e75ca124cc40,219.35,1.0443664573328408,18,530
37ef499f-3c3f-4efd-b0c1-d421e25a2f6f,111.12,2.009993417509425,667,530
37f2ef3d-3903-4155-8de1-6605082a7576,64.3,3.4729243245291603,262,348
37f90b4c-cde8-4544-b7a7-b1c64af3927b,55.730000000000004,17.539460736075576,204,265
3813ad71-87f7-4400-bc0f-fb55b7422138,104.54,0.17011195243182978,25,320
38187f1b-df00-4cd1-b993-dcbfb7976684,50.46,2.025326889213592,166,530
381a455d-d7f2-40e4-b318-50fa91ed5602,570.49,3.154674080112666,601,530
381e6971-2657-4452-ac9b-832144359300,163.36,0,71,60
381edfae-f44e-4d58-b49b-231496d3720c,151.70000000000002,0,10,530
381fb01c-60c8-45fb-968d-ed8424420d38,93.69,1.378631477792698,1712,378
3824f74a-6773-4c6a-a7c9-51e7cd63ea6f,88.15,0,12,530
38281f5f-b31b-492a-8933-aeaa6a33b1e3,432.86,0,575,340
382bd84f-4bab-4779-bc03-b124174eed67,74.14,0,2,308
382c4b67-1c29-4375-a0dc-f1abd8c8d2a8,269.44,0.42094646724732526,192,496
382d2cda-2cec-47b2-bc26-e6a3e484d41a,61.300000000000004,1.6320574267074919,6830,530
3831c172-b7bf-448d-b4d2-a3f37dc0d716,218.42000000000002,0.2265003758819217,281,414
3834e6a6-fd3f-4314-9a46-c916c4ddb311,76.27,0.7649798949704467,166,601
384601bf-7d5c-466e-831d-0509f61e2b53,98.08,0.7784592616953055,78,530
384a34ce-31c4-47f9-beb6-7df68e408fa5,67.10000000000001,0,2,78
386a602d-9e82-4988-a8b5-3fa96c208090,47.480000000000004,0,120,19
386e762c-0f61-4f8b-a50b-62b4f8cdf3c0,45.34,1.8678558252193587,1485,590
386fdf62-8820-4a63-8253-ece7de2e28f1,61.42,0,3,530
3873d104-e88b-4701-9b04-08375c0ff939,138.94,0,27,127
38759f89-c64a-4e8f-a38d-37296b4f9d31,108.61,0,10,19
3876a8f5-26d4-48a7-b641-d66907856598,124.74000000000001,0.7760629736436186,257,530
3888df1f-bb32-40bf-b155-e79b7afd3ae9,71.85000000000001,0,20,364
388c94d0-db3e-493f-b209-ba0aa5c08a08,103.66,0,70,105
38917c90-5122-4bb3-ba48-b2a4a0901605,50.09,0,112,406
389644e3-648c-4039-b677-3e65d03e59b6,295.45,0.48014912275242255,97,530
389bc071-af7e-44d8-9f95-dad1d588d38e,52.47,0,3,25
38a414c0-9cbe-4759-a2e2-aea2717f3d6b,131.78,1.7145548226182268,3623,530
38aa3297-9672-4e6e-b6f2-3385fa6f6e83,675.44,5.1379051716434105,75,489
38b3a4cb-4885-4417-a91c-532ec8a1cdb6,1343.3600000000001,0,173,530
38b683ae-c692-44bb-96da-edab29e91a85,62.42,0,9,343
38b779e1-f83d-4d28-be5c-82e28ecc2613,75,3.533677863910421,23,536
38cd1275-471f-4767-a164-21be9f7685ce,208.97,0,8,189
38d01456-96e3-4262-86c3-81d7146c4fe8,82.05,0.9091769577756416,51,221
38d8ad0a-e25c-4956-a49c-775de1aeecdf,64.84,0.949376470390064,3110,530
38f8f938-876d-4cf1-8d42-bd8bb1231f5a,65.25,0.4043360745298753,39,0
38fe8361-7837-483d-8ed0-0a475cabbff4,86.17,0,106,530
38fffbd1-d031-4eee-92a6-482c669b2053,110.91,0,2,442
39027a60-cbcc-4fa8-b392-3c3764b57c1a,95.48,0.8375760870342688,204,245
3906d2c1-9211-4825-b905-d31ec5d2bc2b,198.23000000000002,0.7193136286869966,261,530
390f51ab-607f-49c7-9e1a-3b678dbb9bb9,82.27,0,7,560
391191cf-b644-4b88-b1a0-5fd1edab86f9,88.21000000000001,5.2307772095966145,527,530
3915d010-8d95-4e36-ae50-3194d9f55989,111.15,4.411163970821439,137,313
391ddbf6-2b47-49b8-88d7-50d91670ac21,60.64,2.909806812010241,64,530
392bf865-1d9c-4c1f-b0ce-128e4b3267e2,758.9000000000001,1.509382665487389,37,530
393ba757-1c05-48c7-a021-0754ff57a827,201.91,2.1066595808523942,3348,530
393cdde1-60de-43ad-8883-e36f9b8fe51d,38.03,2.735889243876465,448,452
3945fae4-beb4-4a3f-bc4d-98800564cbf0,142.73,0,144,494
395f5a5e-dedb-4367-a146-fa421b86d3fd,57.1,0,2,530
39601a46-0379-45f4-92ab-ca3cb2addbae,226.11,0.14733369509978725,16,530
396c0927-527d-455c-88cd-a8811b4804d0,124.78,0,14,407
396e2c0b-3796-462f-8a9b-75033eabde2d,1034.9,0,18,593
39712e9f-33fb-411e-b739-938acbe8eaf5,578.19,0.9694956654053298,78,530
3977bb77-7cbf-4ce2-a5ba-20d2d0d54400,32.29,1.081512371794011,550,530
39898563-7105-42a7-ad7e-90414c1624be,69.24,1.4115005714228681,12587,530
3992b226-36ee-48c0-9cf6-96999dd8f23f,130.63,0,56,371
3995fc02-2eea-4738-bc9c-3055271c7049,164.57,4.124440839600846,29,530
39ae5540-40b7-4ddf-92ae-2219cf635ef7,393.42,1.3711431163940118,77,560
39b3963f-d74c-40c6-851e-07c56b2960cf,224.3,0,1040,231
39c8206f-37fb-4c0b-8002-caca7c7f1e12,130.07,0,56,25
39c88779-fb72-4734-a5f3-e362e5a85ae5,45.49,0,5,530
39cecd2f-8ec9-4a95-aead-02ae454ca460,138.22,0,17,384
39d22bd4-8219-471f-a7d1-7cc0dba45c9a,205.23000000000002,7.040206030559729,1596,242
39d3cf5a-48c7-45e1-a592-05ac5ef11f26,67.44,0,55,41
39dcec0d-2b07-4248-aaaf-d6915b8d39e1,234.9,0.7066348426238375,163,0
39de2e64-430f-4165-9699-d5734661cdab,55.61,1.1920703491054048,424,210
39decfdf-a10a-4fb7-a5df-e639d1bcdabc,166.35,0,24,67
39def9ad-c216-4040-be3c-56f877b87a0e,607.86,15.959021143331208,1750,131
39defa95-416f-4c63-bc6a-8db72de8f9d1,110.66,0,3,27
39eaf25d-2aa6-4ca8-8564-b0945075de0f,61.71,0,45,545
39fe611b-4a85-45c4-b664-271c78fc53d3,159.12,9.529060143461466,126,526
3a017bab-f886-4cd0-9398-9b921a8fa39c,213.63,0.8396557821525404,149,530
3a1154b2-bf27-4224-b141-d7fe9137c224,17.18,0,3,328
3a164dba-0c17-47dc-86c3-7a381dc1456b,133.94,2.001580182346448,2164,398
3a23ff5c-74fd-4aba-9683-33d51eda791d,101.45,0,12,532
3a27a9dd-4e1e-4fb0-81b5-e13c949742be,89.73,0,160,530
3a3197c7-d5c0-4ce3-a35f-b2f3cbe4bda9,158.95000000000002,47.10837285016632,3207,306
3a349570-ce36-447e-b2c8-c83553b3c8d0,32.87,0,2,281
3a3be09b-bb85-4777-b234-1099e3bbbf55,69.35000000000001,1.6474290367612845,406,530
3a44f959-5fa9-4df7-b321-3fdff74b4569,131.06,2.259493078061482,486,530
3a48a2c6-5f08-4604-9c69-582ede3d354e,126.44,2.389887148022351,62,530
3a727bfa-4263-4c71-80be-7caa4641d349,105.12,1.54979244437808,1909,530
3a78e8dd-0d1a-4aa0-b1ff-2a2b608d8694,104.44,0.9279711403567371,166,587
3a792fbb-bd81-46c9-9fbc-d504597f6629,677.67,0,4,273
3a800f06-1d1f-4f89-937a-7834b3abf5a2,115.72,0,34,222
3a85e113-a4de-45f4-b157-e1ced4fc7bf2,166.56,1.035549915138912,142,460
3a873949-b364-4350-a164-24682f68489f,166.25,0,6,391
3aac1a89-c6ff-4930-861c-a2b8ec9f71f7,160.83,0,1818,530
3aad5f46-2394-4656-a6c6-74ffa440781a,57.5,0,15,481
3ab41041-421c-4db2-accb-e9af213c9deb,240.9,7.910819712249288,790,503
3ac3ba54-f8e9-4290-bb95-a9e8db4bf778,272.87,0.912677309775236,147,530
3ac4d61c-bcc2-4835-a452-09d0cd664e41,86.27,1.4459331552489325,30,413
3ad2b219-f97c-4ea3-9444-3d2b48269220,162.61,0,44,47
3ae2e324-3745-4dbf-853e-c1249c450446,101.30000000000001,0.15532316731952991,130,530
3aeeb18d-47ba-422f-9353-9bbd6f49a25c,154.16,0.9844574973600843,873,530
3b07dcf5-f5ad-4723-9e69-45a289717be8,133.44,2.2074682162256,495,432
3b0b0027-055f-46eb-b0f5-e9ece4a5e2ad,931.15,1.1333037833836366,194,530
3b13b202-3dcc-4ee2-80d6-9ec8ded2fc90,32.2,4.756599954087276,3006,530
3b1cb8a1-1c58-4b6f-a774-2f2a3498b156,231.78,0,4,433
3b1eccf9-9399-41a1-a1e6-d0b0c545b506,47.44,11.134525862068966,1161,489
3b2dfede-ed17-4bce-8b8d-25e4855acfcd,85.39,1.41490086009254,647,216
3b4c6a98-4ee4-443d-8579-40b74cba8c06,491.06,0.5328302401746724,120,530
3b606f9b-7123-4110-96f3-2b81cac6856e,235.53,0,93,27
3b68e62b-4076-45ae-a9ee-4e9e1d17c3c7,141.24,0,25,407
3b71c95b-a234-442e-a39d-17ca53350a42,118.03,3.22179535739408,166,350
3b72db20-e2c7-471d-9c21-8b43e92c61dd,204.27,0,12,222
3b781360-e853-4a9e-9afa-09c972c5b7cf,31.3,0,4,453
3b7cb6ea-4606-433a-9bb6-9937b10fef84,153.61,0.8002723172495958,1094,574
3b80d1c0-3070-4fc3-b438-33b5ab1b5214,67.9,0,5,419
3b8760e4-3b02-4ff3-8980-d98d20f481b5,163.06,0,96,303
3b87ed02-849f-4f64-8666-c1ba1f594cf7,141.62,1.74159165915337,1234,530
3b8c8617-af7e-4c3f-93a2-dd17bab36284,161.51,0.265598161137796,830,530
3b9c0011-419f-406a-bd91-708347f619d0,40.17,2.292370588588949,343,530
3ba0f5c1-9ebf-4b8d-856d-f435f8b5386c,27.03,0,3,312
3ba32d74-b7c7-40d8-bc64-4992c5638808,72.51,1.890276370365242,480,319
3ba56af1-6ef1-4143-af21-7dd7d54fec18,184.15,0,68,48
3ba72972-55e7-4644-a298-3921c268152f,180.25,0.3631531944861389,433,562
3bad2ab1-1914-4b21-b3e8-018da43977d5,107.79,0.781622505278932,9,393
3bafc69f-b153-4d55-bae3-30500ee4236f,119.33,0,4,68
3bba6383-0d7b-4ef8-888d-7422a10f428a,133.21,0,6,530
3bbb6a92-bddf-4b3e-97cc-8e5f7add9cfe,822.25,0.02329407385404626,51,530
3bbbeca0-19b0-4db7-b820-68f99530308c,45.49,0,43,393
3bc038e5-5441-44fd-8414-7b2dc0078d66,141.66,1.2521565912787544,3503,443
3bc39533-93a7-44d9-bb73-93cbb6d8547a,82.15,4.20227603647789,679,412
3bc8f976-cf01-4025-821d-2b3476e03a7b,108.5,0.3038684399315711,118,391
3bd22c00-a16d-4863-b884-464c7011bead,759.42,0,6,574
3bd927cc-ee13-4060-8128-450ea30d9ebf,126.99000000000001,0.3550557738337173,78,331
3becdc03-c4b9-417b-82b1-b0fb1f345b24,34.74,0.7918310970797159,53,530
3bfeabdd-0b41-4443-9bcc-3bd0d0cf22c4,186.56,16.621139266645034,938,530
3c0a5472-8c00-4b9c-bbed-f52b887576ff,152.47,0.03538600301035239,94,452
3c0a9c77-3a05-44b2-bfc0-7c843fa05715,155.18,2.3857040700792562,15,160
3c109ad7-a37a-45dc-9eea-138aa7175a8b,157.87,2.751839826839827,33,0
3c14a39a-4f29-444d-b1e4-af6c2278a840,164.42000000000002,0,103,431
3c265f42-3540-4a7e-ae72-af0a7d0b959c,60.01,0.3665757049532787,63,398
3c2b9c69-fb4f-4738-9270-9a2a87c1ab53,197.3,0.41395094819594863,299,441
3c32db4c-0ce2-49a7-97f6-b90640d2cd22,70.05,0.6912658530748982,28,543
3c348140-4134-4f9d-8e14-216b1ff01c23,86.13,4.108632447005338,2699,530
3c41e659-5b63-4731-92e3-03eeb56ea4b5,80.15,1.1198496544385228,1108,531
3c4a4d3b-1f74-4f3a-b18a-14c59c6e7c4b,63.89,1.4410932758454968,894,530
3c4c9ac7-2cde-4a47-ac61-b5b5c2378796,58.96,0.901221066480286,265,530
3c6ce656-d24f-4ced-a41f-1f1c2faa4d95,180.53,0,2049,530
3c8d2fd0-a831-4ca4-ac41-dd6ff6ddf18f,541.3100000000001,9.498867773095997,23,462
3ca7a342-5454-46f6-ae9e-bc34bf2ebb35,725.07,0,12,544
3cb32562-90da-40ac-a81a-6634bd2a6bb3,277.3,3.4753414634146345,163,530
3cb4b258-6ec8-4739-8c8c-874e61a1e942,1149.9,0,6,158
3cb5d31e-9b8a-4f07-8337-b4ae29fe10fb,107.95,1.898366754146814,2445,530
3cb804b3-89d2-4beb-8216-df465931fecd,43.34,0,27,413
3cbb9f65-d956-4043-a401-f802c456b09d,81.28,1.2939653854970583,3305,530
3cbfed98-4b78-4ca4-b504-8bf4c5a2de69,103.13,3.98533357913927,579,530
3cc33472-df90-4de7-8f9f-97513c9691c3,117.11,2.815497064793176,292,162
3cc3884c-d556-4c29-aff7-42b2fb788496,920.96,0,19,530
3cd37262-fa91-4e6d-b95b-12de81ca276a,174.47,1.6874374473835392,397,530
3cd64eda-7130-4014-b1a3-6096b6f38edd,67.27,0,18,177
3cdb85be-6d32-487f-9522-1619e5916d70,415.92,0.268292340142954,179,530
3ce3b443-3a01-402b-9984-9e763c3fd4d8,97.99000000000001,0,13,480
3cec3a58-79fa-4468-bf4f-03648440d278,130.52,0.9525090197840539,276,530
3cf29d14-9154-42f3-be1e-568488b7d861,170.61,0.3776419462587717,1101,0
3cf3167b-34ff-43cc-b316-814af2e9c83a,123.65,0,5,516
3cf666a4-22bc-406f-bca5-63ee4009fd33,100.31,2.9819542404299617,949,177
3cfad500-b56f-4256-83c4-86d5c526b82f,365.43,0,15,0
3cfbad97-07bc-4a5b-ba96-a132790139b1,79.08,2.8431519819740636,164,287
3d07e98b-39db-4f15-b6a1-b84239854ce2,147.61,0,4,196
3d16d033-dfc3-4f12-92db-183c53f4d45a,151.25,2.430989062683759,104,327
3d1ce8d8-722e-4de6-a972-48c2691ca9a5,56.28,2.2126202529281005,4597,530
3d256069-d30d-43b2-865d-b70aa1716555,54.52,0,3,294
3d264cb3-a005-4a77-b0a8-ffa0ff4e381a,39.76,0,22,41
3d270a13-0cca-49c8-9169-f7445aa6abbc,234.15,0,47,49
3d28141f-39f3-486b-835f-5578eefe7bbb,126.19,0.3307541663466707,55,530
3d2913d1-884d-4200-a44c-edd8ff60ddc3,426.32,2.1927937493363983,159,161
3d30aa03-8444-4bad-b81c-f8b223098564,95.29,1.4884713919726729,26,433
3d5385ee-49ef-44ee-a6d3-6f2a32762247,272.53000000000003,0,2,530
3d59596e-2063-45c2-bd5a-cf04d3cf76d4,190.62,2.193922622532063,50,277
3d5b2fbb-0063-4e3f-b20e-c70e4cda1720,44.87,3.288232571837267,105,530
3d5bf3b4-82fe-4f4c-928f-4d189460fc08,83.39,0.3121582093348595,41,530
3d6aef67-1906-4b6e-9342-7e86c5b5a2cd,58.660000000000004,0.4853562669680346,8215,413
3d701c9b-ec02-442e-af6f-636eb8b000d4,663.24,1.4860666344760987,81,530
3d7f39e0-bedf-4757-876b-823aacae1e4b,67.54,0.2938456833432278,25,180
3d87a1dd-8859-4d32-9b9e-b736158066a8,430.92,13.645184073452814,80,375
3d8cf4ae-93e7-4350-8bdd-f36da3812f09,68.3,0.5026438240270727,278,541
3d9b6619-362d-43b8-a11d-fbd4020dda67,140.66,0.91365914939809,661,439
3d9ee04e-9005-4fe6-8cbb-ab6aec0e3d08,132.55,0.9138150962231711,49,281
3dbe3bc3-4357-4f5e-afaa-958c75498b3e,104.60000000000001,2.2347457751330118,1374,530
3dc005ab-c96b-4665-883c-f0a2d232a4a4,114.72,3.9787694375650213,2303,530
3dd7ed9f-f772-4b9a-a069-36a44a571811,46.61,0.5412477701513343,63,474
3ddf22cb-b6a5-450a-a028-532d946cf792,159.97,0.6477898986233642,23,303
3de4a73d-0ea1-42f8-921c-8a5590a0af03,128.52,0,30,85
3defd433-3dc2-49c7-b1f9-4fb10fd69530,81.91,4.162778777877787,151,530
3df862c9-9430-44d0-b473-9544905543e7,95.35000000000001,2.871385569643346,477,452
3dfa0801-8e19-4dfb-8fa0-4cce659d69bf,62.72,1.3638214912020603,1394,161
3dff8f5a-f9af-4c78-b77b-364e9f1a2377,68.49,1.2189652335394092,147,334
3e072ef7-f543-4736-91e6-5170258c9377,85.13,1.599189089568743,73,305
3e197985-5c50-47a3-b909-5001eec6c969,176.01,0,13,530
3e1ceeb0-48b8-44d1-8870-14d8c5393390,647.13,5.527142101603865,298,462
3e1deb82-50ef-4072-bec2-33ac09fabc59,259.11,3.9882049085480853,444,358
3e1ee6cc-aa31-45d1-ae8d-928854cd4707,605,0,7,74
3e1fa5ac-22f3-4ead-9ee2-88859f3c1aab,81.83,3.8893214609395153,780,530
3e30bfb3-1b9d-4db0-b4ea-e1450c608096,95.30000000000001,0.22501995501052172,421,400
3e376fcd-6ef4-4baf-b088-f11c6ffb75c7,352.57,2.6780863629282385,123,530
3e47227c-358c-4396-af36-6473eb1f9513,97.2,0,3,218
3e49ac00-06a3-424c-a40d-3239830cd5b9,236.33,0.4332882831355503,332,530
3e585cec-9f0c-4570-8cc4-5cb8c391f871,238.26,17.607215480485404,146,530
3e632be7-714a-4929-9805-892f86602991,50.03,0,10,214
3e6aeeb5-4aff-4229-990c-aaee08114a88,164.32,2.718978843823616,209,336
3e7858d2-d5f1-4485-9efd-3dd98aa344cb,162.24,0,4,413
3e876e0e-5ad0-4039-b6bc-6e15ca1fbccd,1485.78,0.43274615259693733,123,123
3ead4604-8adc-4369-a07c-4860fce234ad,89.35000000000001,0.46774218103758897,117,273
